"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"409",1,409,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The decision to expand Heathrow is the result of a fair and transparent process which weighed all the relevant concerns.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Appeal to fairness","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"410",1,410,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","History show us that most large infrastructure projects do not lead to significant economic growth, which suggests that the expansion of Heathrow will fail to pay for itself.","Ad hominem","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"411",1,411,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","We must learn from the lessons of history: failure to invest in transport infrastructure projects like the Heathrow expansion leads to increasing delays and increasing prices.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Appeal to history","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"412",1,412,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Great nations don't waste money on vanity projects, and the expansion of Heathrow would be nothing more than a project of national vanity.","Ad hominem","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"413",1,413,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Only by expanding Heathrow will Great Britain get the great international airport it deserves.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Appeal to national greatness","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"414",1,414,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Expanding Heathrow will enrich a private foreign-owned business at the expense of higher fares for ordinary passengers.","Ad hominem","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"415",1,415,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Air travel should not just be for elites: expanding Heathrow will make flights cheaper and more accessible for ordinary working people.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Appeal to populism","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"416",1,416,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Given the obvious problems of expanding Heathrow, the common sense solution is to build additional capacity elsewhere.","Ad hominem","Common sense","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"417",1,417,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","It is just common sense that an airport as congested as Heathrow should be expanded.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Common sense","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"418",1,418,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","The unnecessarily large costs of expansion at Heathrow will end up falling on taxpayers and airline passengers, and will outweigh any potential benefits.","Ad hominem","Cost/benefit","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"419",1,419,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Expansion at Heathrow will bring real benefits across the country, including a boost of up to £74 billion to passengers and the wider economy, and these will easily surpass the costs of expansion.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Cost/benefit","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"420",1,420,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Expansion is not necessary, as Heathrow already has more international flights each week than either Charles de Gaulle or Frankfurt, both of which have more runways than Heathrow.","Ad hominem","Country comparison","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"421",1,421,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Major European international airports have more runways than Heathrow, putting the UK at a competitive disadvantage.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Country comparison","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"422",1,422,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","The crisis of noise and air pollution around Heathrow will only be made worse by the addition of a third runway.","Ad hominem","Crisis","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"423",1,423,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Heathrow has a capacity crisis: without a third runway, delays will increase and more flights will be cancelled.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Crisis","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"424",1,424,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Heathrow is the clogged artery of the UK aviation network, and expansion is the best possible treatment.","Ad hominem","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"425",1,425,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Heathrow does not need expanding, as it is already the beating heart of the UK aviation network.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Metaphor","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"426",1,426,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","As air travel is one of the largest contributers to the world's carbon emissions, we have a moral responsibility to reduce air travel, not to increase it by building bigger airports. ","Ad hominem","Morality","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"427",1,427,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","It is wrong to let local interests get in the way of the national interest in having an internationally competitive airport.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Morality","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"428",1,428,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Recent polling shows that more people want to expand other London airports, rather than expanding Heathrow.","Ad hominem","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"429",1,429,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","A 2014 poll showed that many more people were in favour of a third runway at Heathrow than opposed it.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Public Opinion","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"430",1,430,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","An unintended consequence of expansion at Heathrow would be to add further vehicle traffic to an already overburdened motorway system around London.","Ad hominem","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"431",1,431,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","In addition to the immediate benefits of Heathrow expansion for passangers, it will have the side-effect of benefitting businesses and individuals right across the country by bringing additional growth to the UK economy.","The arguments against the expansion at Heathrow are being made in bad faith by people with narrow and selfish interests.","Side Effects","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"432",1,432,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The Airports Commission, an independent body established to study the issue, have argued that expanding Heathrow is ""the most effective option to address the UK's aviation capacity challenge"".","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Appeal to authority/endorsement","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"433",1,433,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The Heathrow expansion is another example of London and the south-east getting more than their fair share of investment, spending, jobs and benefits.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Appeal to fairness","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"434",1,434,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The decision to expand Heathrow is the result of a fair and transparent process which weighed all the relevant concerns.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Appeal to fairness","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"435",1,435,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","History show us that most large infrastructure projects do not lead to significant economic growth, which suggests that the expansion of Heathrow will fail to pay for itself.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Appeal to history","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"436",1,436,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","We must learn from the lessons of history: failure to invest in transport infrastructure projects like the Heathrow expansion leads to increasing delays and increasing prices.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Appeal to history","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"437",1,437,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Great nations don't waste money on vanity projects, and the expansion of Heathrow would be nothing more than a project of national vanity.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Appeal to national greatness","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"438",1,438,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Only by expanding Heathrow will Great Britain get the great international airport it deserves.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Appeal to national greatness","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"439",1,439,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Expanding Heathrow will enrich a private foreign-owned business at the expense of higher fares for ordinary passengers.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Appeal to populism","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"440",1,440,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Air travel should not just be for elites: expanding Heathrow will make flights cheaper and more accessible for ordinary working people.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Appeal to populism","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"441",1,441,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Given the obvious problems of expanding Heathrow, the common sense solution is to build additional capacity elsewhere.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Common sense","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"442",1,442,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","It is just common sense that an airport as congested as Heathrow should be expanded.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Common sense","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"443",1,443,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The unnecessarily large costs of expansion at Heathrow will end up falling on taxpayers and airline passengers, and will outweigh any potential benefits.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Cost/benefit","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"444",1,444,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Expansion at Heathrow will bring real benefits across the country, including a boost of up to £74 billion to passengers and the wider economy, and these will easily surpass the costs of expansion.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Cost/benefit","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"445",1,445,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Expansion is not necessary, as Heathrow already has more international flights each week than either Charles de Gaulle or Frankfurt, both of which have more runways than Heathrow.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Country comparison","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"446",1,446,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Major European international airports have more runways than Heathrow, putting the UK at a competitive disadvantage.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Country comparison","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"447",1,447,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The crisis of noise and air pollution around Heathrow will only be made worse by the addition of a third runway.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Crisis","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"448",1,448,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Heathrow has a capacity crisis: without a third runway, delays will increase and more flights will be cancelled.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Crisis","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"449",1,449,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Heathrow is the clogged artery of the UK aviation network, and expansion is the best possible treatment.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Metaphor","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"450",1,450,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Heathrow does not need expanding, as it is already the beating heart of the UK aviation network.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Metaphor","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"451",1,451,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","As air travel is one of the largest contributers to the world's carbon emissions, we have a moral responsibility to reduce air travel, not to increase it by building bigger airports. ","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Morality","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"452",1,452,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","It is wrong to let local interests get in the way of the national interest in having an internationally competitive airport.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Morality","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"453",1,453,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Recent polling shows that more people want to expand other London airports, rather than expanding Heathrow.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Public Opinion","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"454",1,454,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","A 2014 poll showed that many more people were in favour of a third runway at Heathrow than opposed it.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Public Opinion","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"455",1,455,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","An unintended consequence of expansion at Heathrow would be to add further vehicle traffic to an already overburdened motorway system around London.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Side Effects","Appeal to authority/endorsement","Con","Con","Please read the following <b>two arguments against</b> building a third Runway at Heathrow.","Argument One (Against)","Argument Two (Against)"
"456",1,456,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","In addition to the immediate benefits of Heathrow expansion for passangers, it will have the side-effect of benefitting businesses and individuals right across the country by bringing additional growth to the UK economy.","Research from Greenpeace suggests that Heathrow expansion would increase greenhouse-gas emissions to levels that would be irreconcilable with internationally agreed levels.","Side Effects","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"457",1,457,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The Airports Commission, an independent body established to study the issue, have argued that expanding Heathrow is ""the most effective option to address the UK's aviation capacity challenge"".","The Heathrow expansion is another example of London and the south-east getting more than their fair share of investment, spending, jobs and benefits.","Appeal to authority/endorsement","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"458",1,458,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The decision to expand Heathrow is the result of a fair and transparent process which weighed all the relevant concerns.","The Airports Commission, an independent body established to study the issue, have argued that expanding Heathrow is ""the most effective option to address the UK's aviation capacity challenge"".","Appeal to fairness","Appeal to authority/endorsement","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"459",1,459,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The Airports Commission, an independent body established to study the issue, have argued that expanding Heathrow is ""the most effective option to address the UK's aviation capacity challenge"".","History show us that most large infrastructure projects do not lead to significant economic growth, which suggests that the expansion of Heathrow will fail to pay for itself.","Appeal to authority/endorsement","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"460",1,460,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","We must learn from the lessons of history: failure to invest in transport infrastructure projects like the Heathrow expansion leads to increasing delays and increasing prices.","The Airports Commission, an independent body established to study the issue, have argued that expanding Heathrow is ""the most effective option to address the UK's aviation capacity challenge"".","Appeal to history","Appeal to authority/endorsement","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"461",1,461,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The Airports Commission, an independent body established to study the issue, have argued that expanding Heathrow is ""the most effective option to address the UK's aviation capacity challenge"".","Great nations don't waste money on vanity projects, and the expansion of Heathrow would be nothing more than a project of national vanity.","Appeal to authority/endorsement","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"462",1,462,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Only by expanding Heathrow will Great Britain get the great international airport it deserves.","The Airports Commission, an independent body established to study the issue, have argued that expanding Heathrow is ""the most effective option to address the UK's aviation capacity challenge"".","Appeal to national greatness","Appeal to authority/endorsement","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
"463",1,463,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","The Airports Commission, an independent body established to study the issue, have argued that expanding Heathrow is ""the most effective option to address the UK's aviation capacity challenge"".","Expanding Heathrow will enrich a private foreign-owned business at the expense of higher fares for ordinary passengers.","Appeal to authority/endorsement","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> building a third Runway at Heathrow.","Argument One (For)","Argument Two (Against)"
"464",1,464,"Building a third runway at Heathrow","London's Heathrow airport has two runways that are currently operating at full capacity. Some people are in favour of building a third runway at Heathrow (""for""), others are opposed (""against"").","Air travel should not just be for elites: expanding Heathrow will make flights cheaper and more accessible for ordinary working people.","The Airports Commission, an independent body established to study the issue, have argued that expanding Heathrow is ""the most effective option to address the UK's aviation capacity challenge"".","Appeal to populism","Appeal to authority/endorsement","Pro","Pro","Please read the following <b>two arguments in favour</b> of building a third Runway at Heathrow.","Argument One (For)","Argument Two (For)"
