"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"343",10,343,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A submarine-based nuclear deterrant is the best defence against a potential nuclear crisis.","Spending enormous amounts on Trident is like buying a tank to try to fight a swarm of mosquitoes.","Crisis","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"344",10,344,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A submarine-based nuclear deterrant is the best defence against a potential nuclear crisis.","Giving up our nuclear deterrant will leave us naked in global power politics.","Crisis","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"345",10,345,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A submarine-based nuclear deterrant is the best defence against a potential nuclear crisis.","Nuclear weapons are morally obscene: a technology that is capable of destruction and death at an indiscriminate and barbaric level.","Crisis","Morality","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"346",10,346,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A submarine-based nuclear deterrant is the best defence against a potential nuclear crisis.","If the consequence of possessing a nuclear weapon is that nobody else launches their own, and thus a conflict in which many millions would die is averted, then it is a moral imperative to possess that weapon.","Crisis","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"347",10,347,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A submarine-based nuclear deterrant is the best defence against a potential nuclear crisis.","A recent survey suggests that the UK public are in favour of finding a cheaper way of keeping nuclear weapons, rather than renewing the Trident system.","Crisis","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"348",10,348,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A submarine-based nuclear deterrant is the best defence against a potential nuclear crisis.","In poll after poll, two thirds of the British people endorse keeping and updating our Trident nuclear weapons system.","Crisis","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"349",10,349,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A submarine-based nuclear deterrant is the best defence against a potential nuclear crisis.","One side effect of our continuing possession of nuclear weapons is to encourage other countries to maintain their own nuclear arsenals.","Crisis","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"350",10,350,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A submarine-based nuclear deterrant is the best defence against a potential nuclear crisis.","One side effect of renewing the Trident system is that it will provide employment and economic benefits to many parts of the country.","Crisis","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"351",10,351,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Giving up our nuclear deterrant will leave us naked in global power politics.","Spending enormous amounts on Trident is like buying a tank to try to fight a swarm of mosquitoes.","Metaphor","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"352",10,352,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Spending enormous amounts on Trident is like buying a tank to try to fight a swarm of mosquitoes.","Nuclear weapons are morally obscene: a technology that is capable of destruction and death at an indiscriminate and barbaric level.","Metaphor","Morality","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"353",10,353,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","If the consequence of possessing a nuclear weapon is that nobody else launches their own, and thus a conflict in which many millions would die is averted, then it is a moral imperative to possess that weapon.","Spending enormous amounts on Trident is like buying a tank to try to fight a swarm of mosquitoes.","Morality","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"354",10,354,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Spending enormous amounts on Trident is like buying a tank to try to fight a swarm of mosquitoes.","A recent survey suggests that the UK public are in favour of finding a cheaper way of keeping nuclear weapons, rather than renewing the Trident system.","Metaphor","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"355",10,355,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","In poll after poll, two thirds of the British people endorse keeping and updating our Trident nuclear weapons system.","Spending enormous amounts on Trident is like buying a tank to try to fight a swarm of mosquitoes.","Public Opinion","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"356",10,356,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Spending enormous amounts on Trident is like buying a tank to try to fight a swarm of mosquitoes.","One side effect of our continuing possession of nuclear weapons is to encourage other countries to maintain their own nuclear arsenals.","Metaphor","Side Effects","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"357",10,357,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","One side effect of renewing the Trident system is that it will provide employment and economic benefits to many parts of the country.","Spending enormous amounts on Trident is like buying a tank to try to fight a swarm of mosquitoes.","Side Effects","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"358",10,358,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Giving up our nuclear deterrant will leave us naked in global power politics.","Nuclear weapons are morally obscene: a technology that is capable of destruction and death at an indiscriminate and barbaric level.","Metaphor","Morality","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"359",10,359,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Giving up our nuclear deterrant will leave us naked in global power politics.","If the consequence of possessing a nuclear weapon is that nobody else launches their own, and thus a conflict in which many millions would die is averted, then it is a moral imperative to possess that weapon.","Metaphor","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"360",10,360,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Giving up our nuclear deterrant will leave us naked in global power politics.","A recent survey suggests that the UK public are in favour of finding a cheaper way of keeping nuclear weapons, rather than renewing the Trident system.","Metaphor","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"361",10,361,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Giving up our nuclear deterrant will leave us naked in global power politics.","In poll after poll, two thirds of the British people endorse keeping and updating our Trident nuclear weapons system.","Metaphor","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"362",10,362,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Giving up our nuclear deterrant will leave us naked in global power politics.","One side effect of our continuing possession of nuclear weapons is to encourage other countries to maintain their own nuclear arsenals.","Metaphor","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"363",10,363,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Giving up our nuclear deterrant will leave us naked in global power politics.","One side effect of renewing the Trident system is that it will provide employment and economic benefits to many parts of the country.","Metaphor","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"364",10,364,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","If the consequence of possessing a nuclear weapon is that nobody else launches their own, and thus a conflict in which many millions would die is averted, then it is a moral imperative to possess that weapon.","Nuclear weapons are morally obscene: a technology that is capable of destruction and death at an indiscriminate and barbaric level.","Morality","Morality","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"365",10,365,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Nuclear weapons are morally obscene: a technology that is capable of destruction and death at an indiscriminate and barbaric level.","A recent survey suggests that the UK public are in favour of finding a cheaper way of keeping nuclear weapons, rather than renewing the Trident system.","Morality","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"366",10,366,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","In poll after poll, two thirds of the British people endorse keeping and updating our Trident nuclear weapons system.","Nuclear weapons are morally obscene: a technology that is capable of destruction and death at an indiscriminate and barbaric level.","Public Opinion","Morality","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"367",10,367,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Nuclear weapons are morally obscene: a technology that is capable of destruction and death at an indiscriminate and barbaric level.","One side effect of our continuing possession of nuclear weapons is to encourage other countries to maintain their own nuclear arsenals.","Morality","Side Effects","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"368",10,368,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","One side effect of renewing the Trident system is that it will provide employment and economic benefits to many parts of the country.","Nuclear weapons are morally obscene: a technology that is capable of destruction and death at an indiscriminate and barbaric level.","Side Effects","Morality","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"369",10,369,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","If the consequence of possessing a nuclear weapon is that nobody else launches their own, and thus a conflict in which many millions would die is averted, then it is a moral imperative to possess that weapon.","A recent survey suggests that the UK public are in favour of finding a cheaper way of keeping nuclear weapons, rather than renewing the Trident system.","Morality","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"370",10,370,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","If the consequence of possessing a nuclear weapon is that nobody else launches their own, and thus a conflict in which many millions would die is averted, then it is a moral imperative to possess that weapon.","In poll after poll, two thirds of the British people endorse keeping and updating our Trident nuclear weapons system.","Morality","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"371",10,371,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","If the consequence of possessing a nuclear weapon is that nobody else launches their own, and thus a conflict in which many millions would die is averted, then it is a moral imperative to possess that weapon.","One side effect of our continuing possession of nuclear weapons is to encourage other countries to maintain their own nuclear arsenals.","Morality","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"372",10,372,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","If the consequence of possessing a nuclear weapon is that nobody else launches their own, and thus a conflict in which many millions would die is averted, then it is a moral imperative to possess that weapon.","One side effect of renewing the Trident system is that it will provide employment and economic benefits to many parts of the country.","Morality","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"373",10,373,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","In poll after poll, two thirds of the British people endorse keeping and updating our Trident nuclear weapons system.","A recent survey suggests that the UK public are in favour of finding a cheaper way of keeping nuclear weapons, rather than renewing the Trident system.","Public Opinion","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"374",10,374,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A recent survey suggests that the UK public are in favour of finding a cheaper way of keeping nuclear weapons, rather than renewing the Trident system.","One side effect of our continuing possession of nuclear weapons is to encourage other countries to maintain their own nuclear arsenals.","Public Opinion","Side Effects","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"375",10,375,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","One side effect of renewing the Trident system is that it will provide employment and economic benefits to many parts of the country.","A recent survey suggests that the UK public are in favour of finding a cheaper way of keeping nuclear weapons, rather than renewing the Trident system.","Side Effects","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"376",10,376,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","In poll after poll, two thirds of the British people endorse keeping and updating our Trident nuclear weapons system.","One side effect of our continuing possession of nuclear weapons is to encourage other countries to maintain their own nuclear arsenals.","Public Opinion","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"377",10,377,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","In poll after poll, two thirds of the British people endorse keeping and updating our Trident nuclear weapons system.","One side effect of renewing the Trident system is that it will provide employment and economic benefits to many parts of the country.","Public Opinion","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of renewing Trident.","Argument One (For)","Argument Two (For)"
"378",10,378,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","One side effect of renewing the Trident system is that it will provide employment and economic benefits to many parts of the country.","One side effect of our continuing possession of nuclear weapons is to encourage other countries to maintain their own nuclear arsenals.","Side Effects","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"379",10,379,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Only hippies and cowards think it is a good idea to unilaterally drop our nuclear deterrant.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Ad hominem","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"380",10,380,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","A recent report by Chatham House documents 13 incidents since 1962 in which nuclear weapons have nearly been used in error.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Appeal to authority/endorsement","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"381",10,381,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Experts within the UK armed forces emphasise the strategic importance of the Trident deterrent, particularly in our relationship with our NATO allies.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Appeal to authority/endorsement","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"382",10,382,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","It is not fair to spend vast amounts of money on our nuclear arsenal when that money is desparately needed elsewhere.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Appeal to fairness","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"383",10,383,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Failing to renew Trident would be unfair to our children, who face an increasingly dangerous world.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Appeal to fairness","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"384",10,384,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system was designed to deter the Soviet Union, which no longer exists.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Appeal to history","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"385",10,385,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Our Trident nuclear deterrent has been a vital part of our national security strategy for over half a century.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Appeal to history","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"386",10,386,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Great Britain does not need status-symbol weapons such as Trident in order to hold on to our place as a leading nation in the world. ","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Appeal to national greatness","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"387",10,387,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The Trident system guarantees the UK a place at the world's top table.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Appeal to national greatness","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"388",10,388,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","These kinds of weapon systems are just toys for elites, they are irrelevant to the concerns of ordinary people.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Appeal to populism","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"389",10,389,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","The only people who think that it is not important for UK to have a strong nuclear deterrent are metropolitan elites.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Appeal to populism","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"390",10,390,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","It is common sense to not spend a substantial fraction of our defense budget on weapons systems that will never be used.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Common sense","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"391",10,391,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","It is common sense that we must have a strong nuclear deterrent in a world where nations like Russia and North Korea have nuclear weapons.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Common sense","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"392",10,392,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Replacing Trident would have considerable costs, as it would require an additional 6% of the UK's defence budget, which will further reduce the amount we can spend on conventional armed forces.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Cost/benefit","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"393",10,393,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Although it is expensive, the benefits of Trident are considerable: no alternative system is as capable, resilient or cost-effective as a Trident-based deterrent. ","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Cost/benefit","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
"394",10,394,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","Other countries -- including South Africa, Brazil and Argentina -- have made serious unilateral efforts to bring about nuclear disarmament, and we should join them.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Country comparison","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> renewing Trident.","Argument One (Against)","Argument Two (Against)"
"395",10,395,"Renewing Trident","The UK's nuclear deterrent consists of 4 missile-carrying nuclear submarines, commonly known as the Trident programme. The submarines were built in the 1990s and are now due for renewal. Some people think the UK should renew the Trident programme (""for""), while others are opposed (""against"").","We do not want to lag behind other major world powers -- including Russia, the US, China and France -- who are in the process of spending billions of pounds renewing their own submarine-based nuclear weapons.","The military industrial complex is lobbying hard to spend massive amounts of public money on a Trident replacement.","Country comparison","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> renewing Trident.","Argument One (For)","Argument Two (Against)"
