"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"350",5,350,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The climate change crisis can be most effectively addressed if we use all the tools at our disposal to reduce carbon emissions: gas from fracking is better for the environment than coal or oil.","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","Crisis","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"351",5,351,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking can provide a bridge to a greener future.","Fracking is another scorched earth resource extraction technology.","Metaphor","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"352",5,352,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is another scorched earth resource extraction technology.","It is our moral duty to protect the environment from a risky fracking scheme with unclear benefits.","Metaphor","Morality","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"353",5,353,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is our moral duty to take responsibility for generating our own energy supplies, and fracking can help us to achieve this.","Fracking is another scorched earth resource extraction technology.","Morality","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"354",5,354,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is another scorched earth resource extraction technology.","A recent survey showed that only 19% of people support fracking.","Metaphor","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"355",5,355,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The tiny group of people who protest about fracking are not at all representative of public opinion.","Fracking is another scorched earth resource extraction technology.","Public Opinion","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"356",5,356,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is another scorched earth resource extraction technology.","One side-effect of exploratory fracking seems to be that it can cause small earthquakes. ","Metaphor","Side Effects","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"357",5,357,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","Fracking is another scorched earth resource extraction technology.","Side Effects","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"358",5,358,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking can provide a bridge to a greener future.","It is our moral duty to protect the environment from a risky fracking scheme with unclear benefits.","Metaphor","Morality","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"359",5,359,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking can provide a bridge to a greener future.","It is our moral duty to take responsibility for generating our own energy supplies, and fracking can help us to achieve this.","Metaphor","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"360",5,360,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking can provide a bridge to a greener future.","A recent survey showed that only 19% of people support fracking.","Metaphor","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"361",5,361,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking can provide a bridge to a greener future.","The tiny group of people who protest about fracking are not at all representative of public opinion.","Metaphor","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"362",5,362,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking can provide a bridge to a greener future.","One side-effect of exploratory fracking seems to be that it can cause small earthquakes. ","Metaphor","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"363",5,363,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking can provide a bridge to a greener future.","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","Metaphor","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"364",5,364,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is our moral duty to take responsibility for generating our own energy supplies, and fracking can help us to achieve this.","It is our moral duty to protect the environment from a risky fracking scheme with unclear benefits.","Morality","Morality","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"365",5,365,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is our moral duty to protect the environment from a risky fracking scheme with unclear benefits.","A recent survey showed that only 19% of people support fracking.","Morality","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"366",5,366,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The tiny group of people who protest about fracking are not at all representative of public opinion.","It is our moral duty to protect the environment from a risky fracking scheme with unclear benefits.","Public Opinion","Morality","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"367",5,367,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is our moral duty to protect the environment from a risky fracking scheme with unclear benefits.","One side-effect of exploratory fracking seems to be that it can cause small earthquakes. ","Morality","Side Effects","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"368",5,368,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","It is our moral duty to protect the environment from a risky fracking scheme with unclear benefits.","Side Effects","Morality","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"369",5,369,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is our moral duty to take responsibility for generating our own energy supplies, and fracking can help us to achieve this.","A recent survey showed that only 19% of people support fracking.","Morality","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"370",5,370,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is our moral duty to take responsibility for generating our own energy supplies, and fracking can help us to achieve this.","The tiny group of people who protest about fracking are not at all representative of public opinion.","Morality","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"371",5,371,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is our moral duty to take responsibility for generating our own energy supplies, and fracking can help us to achieve this.","One side-effect of exploratory fracking seems to be that it can cause small earthquakes. ","Morality","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"372",5,372,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is our moral duty to take responsibility for generating our own energy supplies, and fracking can help us to achieve this.","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","Morality","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"373",5,373,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The tiny group of people who protest about fracking are not at all representative of public opinion.","A recent survey showed that only 19% of people support fracking.","Public Opinion","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"374",5,374,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","A recent survey showed that only 19% of people support fracking.","One side-effect of exploratory fracking seems to be that it can cause small earthquakes. ","Public Opinion","Side Effects","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"375",5,375,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","A recent survey showed that only 19% of people support fracking.","Side Effects","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"376",5,376,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The tiny group of people who protest about fracking are not at all representative of public opinion.","One side-effect of exploratory fracking seems to be that it can cause small earthquakes. ","Public Opinion","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"377",5,377,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The tiny group of people who protest about fracking are not at all representative of public opinion.","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","Public Opinion","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"378",5,378,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","One side-effect of exploratory fracking seems to be that it can cause small earthquakes. ","Side Effects","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"379",5,379,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Anti-fracking environmental messages are often promoted by Russia with the goal of maintaining other countries' dependence on Russian gas and oil supplies.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Ad hominem","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"380",5,380,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The Committee on Climate Change, the government's official advisers, has said that shale gas production through fracking will break the UK's climate change targets.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Appeal to authority/endorsement","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"381",5,381,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Appeal to authority/endorsement","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"382",5,382,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is unfair to those residents who live closest to the drilling sites.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Appeal to fairness","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"383",5,383,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Appeal to fairness","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"384",5,384,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","History shows us that government regulation does not prevent environmental disasters and fracking creates a high risk of accidents.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Appeal to history","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"385",5,385,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The UK has a long history of effective regulation of successful and safe onshore and offshore gas extraction, and there is no reason for fracking to be any different.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Appeal to history","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"386",5,386,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The UK should be leading the world by adopting clean and renewable energy sources, not investing further in fossil fuels such as those produced by fracking.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Appeal to national greatness","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"387",5,387,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking has the potential to help make the UK a world leader in new energy technologies, and to make it self-sufficient in energy production.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Appeal to national greatness","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"388",5,388,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking will produce windfall profits for energy multinationals, but little benefit for ordinary people.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Appeal to populism","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"389",5,389,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking will enable us to reduce the cost of fuel, which may not be much concern to elites, but matters a great deal to ordinary people who are struggling to get by.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Appeal to populism","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"390",5,390,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is common sense that as we are trying to address climate change we should not be using fracking to increase our use of fossil fuels.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Common sense","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"391",5,391,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is common sense that we should use fracking to take advantage of the natural gas resources that we have.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Common sense","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"392",5,392,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The benefits that could results from fracking are too uncertain to justify the costs of extracting gas in this way in the UK.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Cost/benefit","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"393",5,393,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The benefits of fracking include both lower gas prices and jobs in communities that desparately need them.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Cost/benefit","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"394",5,394,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","In the US, fracking has caused increased earthquakes and water supplies so tainted with gas that kitchen taps can sustain a flame.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Country comparison","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"395",5,395,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","In the US, the development of new fracking technologies has helped to increase domestic energy production, reduced carbon emissions and improved the security of energy supply.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Country comparison","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"396",5,396,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The climate change crisis cannot be effectively addressed through fracking: we will just be switching between different non-renewable fossil fuel energy sources.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Crisis","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"397",5,397,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The climate change crisis can be most effectively addressed if we use all the tools at our disposal to reduce carbon emissions: gas from fracking is better for the environment than coal or oil.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Crisis","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"398",5,398,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking is another scorched earth resource extraction technology.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Metaphor","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"399",5,399,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking can provide a bridge to a greener future.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Metaphor","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"400",5,400,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is our moral duty to protect the environment from a risky fracking scheme with unclear benefits.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Morality","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"401",5,401,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is our moral duty to take responsibility for generating our own energy supplies, and fracking can help us to achieve this.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Morality","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"402",5,402,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","A recent survey showed that only 19% of people support fracking.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Public Opinion","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"403",5,403,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The tiny group of people who protest about fracking are not at all representative of public opinion.","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Public Opinion","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"404",5,404,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","One side-effect of exploratory fracking seems to be that it can cause small earthquakes. ","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Side Effects","Ad hominem","Con","Con","Please read the following <b>two arguments against</b> fracking in the UK.","Argument One (Against)","Argument Two (Against)"
"405",5,405,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","One side-effect of fracking would be to decrease the usage of oil and coal, thereby reducing pollution and greenhouse gas emissions. ","Fracking companies are interested in their own short-term profits, this push for drilling is nothing more than selfishness.","Side Effects","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"406",5,406,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Anti-fracking environmental messages are often promoted by Russia with the goal of maintaining other countries' dependence on Russian gas and oil supplies.","The Committee on Climate Change, the government's official advisers, has said that shale gas production through fracking will break the UK's climate change targets.","Ad hominem","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"407",5,407,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The government's Chief Scientific Advisor has said that fracking could dramatically increase accessible UK natural gas reserves.","Anti-fracking environmental messages are often promoted by Russia with the goal of maintaining other countries' dependence on Russian gas and oil supplies.","Appeal to authority/endorsement","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"408",5,408,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Anti-fracking environmental messages are often promoted by Russia with the goal of maintaining other countries' dependence on Russian gas and oil supplies.","Fracking is unfair to those residents who live closest to the drilling sites.","Ad hominem","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"409",5,409,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","It is unfair to make people pay more to heat their homes because of misplaced concerns about fracking.","Anti-fracking environmental messages are often promoted by Russia with the goal of maintaining other countries' dependence on Russian gas and oil supplies.","Appeal to fairness","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"410",5,410,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Anti-fracking environmental messages are often promoted by Russia with the goal of maintaining other countries' dependence on Russian gas and oil supplies.","History shows us that government regulation does not prevent environmental disasters and fracking creates a high risk of accidents.","Ad hominem","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"411",5,411,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","The UK has a long history of effective regulation of successful and safe onshore and offshore gas extraction, and there is no reason for fracking to be any different.","Anti-fracking environmental messages are often promoted by Russia with the goal of maintaining other countries' dependence on Russian gas and oil supplies.","Appeal to history","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"412",5,412,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Anti-fracking environmental messages are often promoted by Russia with the goal of maintaining other countries' dependence on Russian gas and oil supplies.","The UK should be leading the world by adopting clean and renewable energy sources, not investing further in fossil fuels such as those produced by fracking.","Ad hominem","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
"413",5,413,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Fracking has the potential to help make the UK a world leader in new energy technologies, and to make it self-sufficient in energy production.","Anti-fracking environmental messages are often promoted by Russia with the goal of maintaining other countries' dependence on Russian gas and oil supplies.","Appeal to national greatness","Ad hominem","Pro","Pro","Please read the following <b>two arguments in favour</b> of fracking in the UK.","Argument One (For)","Argument Two (For)"
"414",5,414,"Fracking in the UK","Fracking is a process of injecting liquid underground to force out oil or gas. Some people are in favour of allowing fracking in the UK (""for""), others are opposed (""against"").","Anti-fracking environmental messages are often promoted by Russia with the goal of maintaining other countries' dependence on Russian gas and oil supplies.","Fracking will produce windfall profits for energy multinationals, but little benefit for ordinary people.","Ad hominem","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> fracking in the UK.","Argument One (For)","Argument Two (Against)"
